# R, E, e1, e2, e3, r1, r2, r3
 (-6.822273263248253283e-03-1.590519450798687229e-02j)  (8.463758528310988405e-01-8.463645035480850121e-01j)  (2.367040355433135956e-01-8.184490574222937098e-05j)  (9.603031049608364011e-02+2.894626739342480762e-04j)  (3.878263057964877886e-02-3.145599774804638750e-04j)  (1.952043895239437665e+00+1.331021773737127489e+00j)  (-1.412117044677936306e+00-2.065976613427886299e+00j)  (-4.846349757379385115e-01+1.025800711180478553e+00j)
 (3.446234458730565529e-03-2.865529000593663913e-03j)  (2.934959826188900944e+00-3.263878824022871106e-01j)  (-8.365723636602818980e-02-1.433983811657464635e-01j)  (9.040952023049271258e-01+2.100959752923169388e-01j)  (-3.498614827424468832e-01-1.978605973994085332e+00j)  (3.915951908126343306e-01-7.475760331400620906e+00j)  (6.903226444752997182e+00+1.111649917134756294e+01j)  (5.909505974715993482e+00-4.644536599749958583e+00j)
 (2.177372868345338885e-01-8.397315416189472803e-02j)  (5.809447470152962367e+00-1.341545481319744049e+00j)  (2.730630748999687829e-01-6.389901504423607381e-01j)  (8.517084013930026343e-01+1.153628416926278266e+00j)  (-1.378185695200194738e+00-8.186685849013831673e-01j)  (-5.850554672220522612e+00-6.086715193277050240e+00j)  (1.451315799710500087e+01+1.779004477599302092e+01j)  (-7.481106648124055347e+00-1.330007050229512622e+01j)
 (1.610182033982900662e-01-1.431160164892638920e-01j)  (8.584373211234387568e+00-5.041810131519417482e-01j)  (-2.237793916339322897e-01-7.404129154299124993e-01j)  (-2.226115113873239348e-01+2.017420155082939370e+00j)  (1.467485430171207916e+00-2.353079772781790258e+00j)  (-2.708104791679823542e+00+5.775461278342882032e+00j)  (1.081595936649114087e+01-1.243345849149759452e+01j)  (-1.123059318575805499e+01+3.696565169600014134e+00j)
 (1.161842333606331740e-01+4.487990433507777627e-02j)  (1.205727936920655097e+01-8.581106045071100752e-01j)  (-4.383147262128300192e-01-3.850207516362122440e-01j)  (2.155106579957657864e+00+8.964907783280503528e-01j)  (-1.095503102942792184e+00-1.176224967876401184e+00j)  (-9.981896679895271296e-01+6.142178469980970057e+00j)  (6.356736024361366866e+00-1.578095009659753245e+01j)  (-8.032710674760233260e+00+1.041389878954159265e+01j)
 (3.248868914939619934e-01-2.604981549999243473e-01j)  (1.353255904665763865e+01-2.439389892566762530e+00j)  (1.113715670906525734e-01-5.102664794514404356e-01j)  (-3.515716000151640763e-01-2.458688759280780456e-01j)  (-3.526763647419101644e-01+8.510812688037086016e-01j)  (2.276503444793765762e+00+1.980250798183465777e-01j)  (-1.544433655337409306e+01+3.169108150190366846e+00j)  (1.775284193377940412e+01-9.610825524287085031e+00j)
 (8.290093470249016994e-01+6.017006588550745105e-01j)  (1.802825018036298488e+01-2.349403628642677599e+00j)  (-1.179479895088713093e-01-2.474951141537437213e-02j)  (5.759350403877337987e-01+4.032754788988719419e-01j)  (-1.309840772314287971e+00-6.000695155501751810e-01j)  (3.050609292739891121e+00+9.852133401318942107e-01j)  (-1.885827876607180897e+01-3.580471228676720852e+00j)  (1.792710550302781769e+01+1.664637784796931586e+00j)
 (3.909825700699956497e-01-1.237025677650115292e-02j)  (2.085420313329185049e+01-2.240141317953852518e+00j)  (-2.391970666588477124e-01+2.665332227510267687e-02j)  (-6.802751946063031463e-01+1.798799478315627268e-02j)  (1.664249565049246371e+00-4.120237527900589281e-01j)  (1.062664458685053548e+00-3.483076546003433638e+00j)  (-2.989176263262125488e+00+4.848896912068387244e-01j)  (-5.996441332279737857e+00+7.650531917529368009e+00j)
 (7.847334907470039367e-01+9.759727267457113387e-01j)  (2.435436102227381028e+01-1.833996063132771859e+00j)  (2.020783299270879074e-01+4.524048006179146736e-02j)  (-6.283667270205065547e-01-2.237051448583257385e-01j)  (5.518084561232983187e-01+3.046085935942675627e-01j)  (4.530745322903697136e+00+2.046057374357486691e-01j)  (-1.265149968588746532e+01+4.527439929542683927e+00j)  (2.504967893704846738e+00-8.314724787278475304e+00j)
 (2.107216414718977582e+00-7.690972422767642369e-01j)  (2.581043535387534860e+01-2.765250176686343320e+00j)  (3.924695806673905163e-01+3.136105003270009961e-01j)  (-1.498311148339063203e+00-6.528167019318490416e-01j)  (1.607339104317148548e+00+3.851364234926352159e-01j)  (-9.234840801152821577e-01+3.666834205464725382e+00j)  (-1.251660997274151921e+00-1.201781063492449064e+01j)  (-8.503541226878608139e-01+1.075277143669537416e+01j)
