# R, E, e1, e2, e3, r1, r2, r3
 (3.204319736935457574e-01-4.056170375705748787e-01j)  (3.796321239254997870e+00-2.247852474878753171e+00j)  (8.483090827404601297e-01-2.809313197698724007e-01j)  (5.338392679745539854e-02-3.943391476047250488e-01j)  (-4.161477973792886143e-02-1.065152013300597056e-01j)  (-1.461433798755226388e+00-1.348860717568040268e+00j)  (1.098658864120710232e+00+2.595746994733025836e+00j)  (1.349206838942901721e+00+1.452617589965672584e+00j)
 (-1.465434239328178012e-01-9.656979028466275428e-02j)  (7.161313344289633953e+00-2.438453638955670577e+00j)  (-3.681093980601685689e-01-8.420609453288787627e-01j)  (8.755159991104517758e-02+1.253113843103264013e-01j)  (2.564172853172250743e-01-3.060842957738310055e-01j)  (8.899779870423617512e-01-1.314910885208093960e+00j)  (-1.541413653826900765e+00+8.255390204295541823e-01j)  (-5.731186386653046583e-01+6.931990456128886979e-01j)
 (2.236789483194183970e-01-1.297043263800908008e-01j)  (9.648374552486888689e+00-1.100035084650423212e+00j)  (1.581660173306922712e-01-3.501828062316330592e-01j)  (-2.784694181635704036e-01-4.630999433461573805e-02j)  (5.592317404655995361e-01-1.511425206429044266e-01j)  (-2.180442157928776048e+00-1.738395487994501165e+00j)  (3.916867020134145450e-01+1.793259130187439210e+00j)  (2.218373205394683634e+00+1.552709779302097193e+00j)
 (2.285691668183669201e-01+1.511395278724819158e-01j)  (1.501690045867955625e+01-1.782602923188392641e+00j)  (-3.518135988394797686e-01+6.051152141890938502e-02j)  (1.184013734454249178e+00-2.466720111569836726e-01j)  (-1.042900209240055359e-01+4.636579597049303447e-01j)  (-8.881673823704450133e-01-8.058233230547016124e-01j)  (-1.857211070995424151e+00+4.430625173802099082e-01j)  (5.151671594326993203e-02+2.419650639617340282e+00j)
 (5.557491895841133733e-02+6.260827635655601409e-01j)  (1.791867232800984766e+01-1.639182529489262574e+00j)  (-3.019550393920400477e-01-1.316580695645397092e-01j)  (1.204360676311722944e+00+8.451797855493247136e-01j)  (-9.272219930976073332e-01-1.476343962039032842e+00j)  (-6.231576211451342884e-01-2.062567603512785119e+00j)  (-2.066413838881776321e+00-5.447236622256873551e-01j)  (-2.147678569509044344e+00+1.805291644349676483e+00j)
 (1.976101240850837715e-01+3.306441155219851796e-02j)  (2.055560506813420574e+01-1.206811179711147375e+00j)  (1.480047662850615953e-01+1.091049322979586404e-03j)  (-3.130803439456841253e-01-6.368621322506363702e-01j)  (3.639991358831883850e-01+3.984483751424228171e-01j)  (4.260074749656171389e-01+1.431430101030370494e+00j)  (-1.694315403726207314e-01+2.159760926631167255e+00j)  (3.051895784168885406e-01+1.430212646287561729e+00j)
 (1.578722938628005501e+00+8.486452597914518892e-01j)  (2.387189044564524920e+01-1.861919368117003204e+00j)  (8.748954528780279738e-02-9.902647443887359693e-03j)  (-5.684129776901724052e-01+1.155059980600013497e-01j)  (9.590384919466873326e-01-4.474809965303427894e-02j)  (-1.309543119615213635e+00+1.887683955813891090e-01j)  (-1.178170178863788609e+00+9.744006539213209139e-01j)  (8.137332615942316494e-01-2.165065614689112738e+00j)
 (6.010904531516170213e-01+4.396348034990636977e-01j)  (2.689400911629686419e+01-1.962615425262135282e+00j)  (-3.907598391831751394e-01-7.435801351858901953e-02j)  (3.377662726096342660e-01+5.693174801126957840e-01j)  (3.668749415474490405e-01-1.922608965548661120e+00j)  (-3.131140205800746479e+00-3.463506617664837695e+00j)  (1.082992239299686243e+00+1.801411551557888346e+00j)  (1.432025678810834313e+00+4.408966282317581808e-01j)
 (1.031913125995276515e+00-5.414792194448707630e-01j)  (2.969401916071062786e+01-1.760811127756052752e+00j)  (1.587708048399405214e-01+2.108578800221583976e-02j)  (-2.866136074535092781e-01-4.438445217637146945e-01j)  (5.458527068190306419e-01+6.134344968759850580e-01j)  (-7.374551034956675633e-01+2.590958638442237838e+00j)  (-4.722375916846169197e+00-2.467402700202925736e+00j)  (4.778614453931424033e-01-8.866488626852555566e-01j)
 (1.435438137544306603e+00+9.919035994024461012e-01j)  (3.266538316170598932e+01-3.199610080638441101e+00j)  (1.981337558635001828e-02-2.467364569254843210e-01j)  (3.858777939167582494e-01+8.415858485937576239e-01j)  (-9.389698561324921755e-02-8.159416801514876028e-01j)  (1.034202299712195794e+00+7.422189486741616049e-01j)  (-1.573972858948044395e+00-3.674608700536605710e-01j)  (3.264840988074696471e-01+1.653856270657873551e-01j)
