# R, E, e1, e2, e3, r1, r2, r3
 (4.045486821038020604e-03-2.475790271160617853e-02j)  (1.248157026867190433e+00-1.249996832548780690e+00j)  (1.668806067948442884e-01+2.752076617175188908e-02j)  (4.276287620859800520e-01-3.045838016271866858e-02j)  (3.649534450560231735e-01-4.188524394395330003e-02j)  (1.387828897784219251e+00+1.397601549406003674e+00j)  (1.006366111138278452e+00-5.010839213113629231e-01j)  (-2.768348256305295241e-01-2.164454531980420704e+00j)
 (3.325911250904382138e-02-1.584927842814358445e-01j)  (4.552556226413847718e+00-2.091113660540519170e+00j)  (3.924390814429907226e-01+2.039026976096727228e+00j)  (2.415808165579511169e+00-6.758685747909476405e+00j)  (-4.370486409143606643e+00+3.238597763230536941e+00j)  (1.806642878943324604e+01+1.431578952680436778e+01j)  (-5.446469343020327614e+01-5.849672798181430267e+01j)  (4.452952671929235606e+01+5.830267716145456802e+01j)
 (2.886300740376308155e-02+1.012077123079775376e-01j)  (4.904166197561735885e+00-6.165559729074093775e-01j)  (-6.285840985600062991e-01-5.468608810076718285e-01j)  (2.237346072296622523e+00-7.877045573423595570e-01j)  (1.259095393247964489e+00+5.506785201894726089e-01j)  (-2.062532475326077641e-01-7.688607752767463444e-01j)  (2.002220156118771577e+00+3.001781528267612131e+00j)  (2.597898702971558560e+00-6.428481831960104920e+00j)
 (2.793943071832251657e-01-4.196678041616285215e-01j)  (6.657303698591497287e+00-2.466374096294716267e+00j)  (1.733566319180255499e+00+1.364672857529037220e+00j)  (-3.075680877380466693e+00-1.033950987334792515e+00j)  (1.107948479665853414e+00-1.909176057795842318e+00j)  (-1.709981008514444456e+00-6.128976559017535131e+00j)  (-9.526769542372457877e+00+2.670551672509437324e+01j)  (1.851971884221078568e+01-2.604747225962364965e+01j)
 (1.975841603940529101e-01-5.040368562332341318e-01j)  (1.085376805806202327e+01-2.351423626125949795e+00j)  (-5.060570571011057117e-01+1.325120930513655537e+00j)  (2.501732032723048782e+00-2.988408612155646793e+00j)  (-2.750228136049717165e+00+8.966436018812072861e-01j)  (-1.072996198733842910e+01-4.148240825565100209e+00j)  (2.759183084697048471e+01+2.306974306933668473e+01j)  (-1.688363430320208991e+01-2.526560140607094951e+01j)
 (5.610314865474951285e-01+4.771315591817871238e-01j)  (1.134854804093912861e+01-4.074090280597925329e+00j)  (6.645411803421424901e-01+1.056171561961212646e+00j)  (6.031102995430670521e-01-1.623410674320093339e+00j)  (-2.245577019503212757e+00+3.398209678663277611e-01j)  (-1.147179904947364104e-01+4.494695733370200341e-01j)  (-6.933261880579923542e+00-1.121036032115859093e+01j)  (2.497800100483194452e+00+1.513780799038312885e+01j)
 (2.732907010136055304e-01-1.334108074605676597e-01j)  (1.717068484299194253e+01-2.079332844430437532e+00j)  (-1.627369735206961043e-01+9.977563999500020653e-02j)  (5.973106422165724849e-01-1.336261787879828578e-01j)  (-7.201560705598054613e-01-3.146082938384127115e-01j)  (-2.456047351039696292e+00+1.614249749610077167e+00j)  (9.642795753046221607e-01-1.037943673741319195e+01j)  (-1.707930377369046404e+00+9.690102588821890350e+00j)
 (9.971575118011331007e-01+7.957074030915135543e-01j)  (2.131517578844470506e+01-2.636833370236782326e+00j)  (7.025687641766287239e-02-4.090040203878987646e-02j)  (-1.026234935304469076e+00+8.571778922181880755e-01j)  (2.106330336580557905e+00-1.589492596364907362e+00j)  (1.798727522379641952e+00+3.309083837088193647e-01j)  (-8.722163229158535813e+00-7.077504375059177733e+00j)  (2.469436545881414258e+00+1.180789215311677509e+01j)
 (5.634735265424937189e-01+2.566520688207220013e-01j)  (2.306420442366971102e+01-3.108310454119334931e+00j)  (3.987276110797052242e-01-4.974431433149689719e-02j)  (-1.474937139540788200e+00+4.776879672659775089e-01j)  (1.180810925382093091e+00-9.264314788941775403e-01j)  (-2.152855343525672982e+00+1.853704439215926536e+00j)  (1.208325615226762650e+01-8.302597433998384346e+00j)  (-1.020220823950449685e+01+7.135472959899519907e+00j)
 (1.136796152597703419e-01+1.326722935688255112e-01j)  (2.794387873178911974e+01-8.344353452693177298e-01j)  (-2.575176835502236972e-01-4.580189051149852197e-01j)  (5.861611152499858202e-01+1.839038844593882116e+00j)  (-3.605306751227507212e-01-1.892370453242741002e+00j)  (8.510539058851610550e-01+9.423242867553509594e-01j)  (-1.006395793202302880e+00+1.903271741464844347e+00j)  (-6.085504281766437096e+00-6.752358492795317524e+00j)
 (5.226510332870167863e-01+2.274101741102057872e+00j)  (2.970480545865302346e+01-1.866886584547943873e+00j)  (-8.255572188273221923e-02+5.162417704392581463e-02j)  (-9.946464897400683625e-02-4.134715510426992258e-01j)  (8.583241546278542744e-01+3.897766110807693862e-01j)  (-2.335790331348168269e+00-5.145807429286279877e-01j)  (5.165966706337751013e+00-5.884317892011475593e+00j)  (-4.828512124227151148e+00+1.308982597421259975e+01j)
 (3.925682715194537931e+00+2.141704640364923071e-02j)  (3.172228041305291057e+01-3.088007030532972763e+00j)  (-3.779269084052069155e-02-8.126460001068236405e-02j)  (3.170660113900636845e-01+2.937454353607915070e-01j)  (-1.520909107938968052e-01+1.963209743125052253e-01j)  (3.344813416048788013e-01+2.391854377707058887e+00j)  (-1.038278579761994536e+01-1.009165561425685986e+01j)  (1.225862212533013995e+01+1.068464175875615751e+01j)
 (2.542938251672139494e+00-6.176116235756992090e-01j)  (3.569939299163400648e+01-3.947931450042738266e+00j)  (1.084907349809673266e-01+5.798605080779132420e-02j)  (-3.297240785904483329e-01-4.475716315932853351e-01j)  (5.655343580841301065e-01+7.986164011005812968e-01j)  (1.451435485034948680e+00+9.128143312272495313e-01j)  (-1.108915127219302654e+01-1.021199185313794944e+00j)  (9.676381618506933791e+00+1.071969091491864035e+00j)
 (2.751682425445670432e+00-1.643158135016073551e+00j)  (3.940348985117005753e+01-4.424706557584396016e+00j)  (3.842706458929371349e-01-1.315765287405655792e-01j)  (-9.017569642018343767e-01+6.971012836664334245e-01j)  (8.987278495450533589e-01-6.436825599614590665e-01j)  (1.328407566542480378e+00+2.749698659651298893e+00j)  (-1.649481367379459940e+01-8.401115841747056612e-01j)  (1.607657970700090289e+01-6.220166036801745513e+00j)
 (-5.857358354802263412e-01-2.539171249714911038e+00j)  (4.345343460541868552e+01-3.225879026309294684e+00j)  (6.098433443847695035e-01-2.880705190500481572e-01j)  (-1.055647336143268777e+00-1.760844207725168198e-01j)  (5.564826215899286721e-01+3.659652628226676696e-01j)  (6.228184512711269605e+00+9.602134330585149202e-01j)  (-1.061963256229485886e+01+1.439868873476323152e+01j)  (-3.913895247307128678e+00-5.278000673278068433e+00j)
