# R, E, e1, e2, e3, r1, r2, r3
 (-1.575148637292576870e-01+8.144515343374825189e-02j)  (2.306937860783989880e+00-2.119559906157040707e+00j)  (8.220753732513700340e-01-1.528985159605867434e-03j)  (5.200135210847561806e-01+7.269778264126185163e-02j)  (4.871399157630546539e-01-1.616397363393791697e-01j)  (-6.816408622823228569e+00+4.866990530957245653e+00j)  (9.440046593035505751e+00-8.289117291771308516e-01j)  (5.423358667984956583e+00-8.089345516109339940e+00j)
 (1.412368874238700833e+00+1.720100464914755767e+00j)  (5.668418023298245068e+00-2.678087446340017941e+00j)  (1.915201577774343189e+00+1.736557387341307601e+00j)  (1.599835284631634380e+00-1.522876603248933591e+00j)  (-1.122288048173410324e+00-8.477657679404346780e-01j)  (-4.583361017618677202e+00+4.003081538226627156e-01j)  (4.063252943016338214e+00+5.523629564755994092e-01j)  (4.503889022105048490e+00-3.559375334196702489e+00j)
 (-1.303837323470765641e+00-3.220630314970093444e+00j)  (6.741202267303870066e+00-2.780950661183276829e+00j)  (-9.580843511915343447e-02+1.542731090194106702e+00j)  (4.801862647248750449e+00-2.026522709489471552e+00j)  (5.465929917878072919e-01-2.106540747327966479e+00j)  (-6.942163892584519935e+00-1.333565970281164859e+00j)  (1.481397670911711550e+01+8.318540227738175474e+00j)  (-7.106094794972986683e+00-1.244238283134671974e+01j)
 (1.236259837763449276e+00+2.833696539336284514e-01j)  (9.930150762536129605e+00-4.636724765425662476e+00j)  (-1.718321113219961171e+00+9.044226691453781664e-01j)  (1.022466929898012822e+01+5.026971187358093562e-01j)  (-6.929824951924250520e+00+1.812794125494599395e+00j)  (-3.385035368559461855e+00-7.047303206932074460e+00j)  (-4.702283869431148844e+00+2.467602993196880590e+01j)  (1.284125589056091776e+01-2.304857718106580222e+01j)
 (8.142868961681131168e-01-1.651973999790225522e-01j)  (1.253868110966453386e+01-1.262203845384295198e+00j)  (-4.707354880174473011e-01-1.440190175089456071e-01j)  (2.538478426272414712e+00+1.084992480808410376e+00j)  (5.061538328386822050e-01-1.918903155890594903e+00j)  (3.383933380439418492e+00-6.630783849612964076e+00j)  (-2.892961921433148476e+01+2.280138096953940519e+01j)  (3.313020293689538676e+01-1.400927020440077264e+01j)
 (8.278322789482948085e-01+4.759725301960521793e-01j)  (1.492496348864138866e+01-1.783430086490895183e+00j)  (6.734763682810614993e-01-7.206831750731124142e-01j)  (-4.178892926424277121e+00+4.047599921718240346e+00j)  (9.044470842020670531e+00-5.966337550221811448e+00j)  (6.879301023249850822e+00+5.179790394450432878e+00j)  (-1.248559562012093416e+01-2.457716253560035824e+01j)  (4.883618272145950456e+00+2.538568333761680051e+01j)
 (1.218286080391839388e+00+4.897207841907096904e-01j)  (1.906350633098638170e+01-1.606310278175846706e+00j)  (2.694702839535184635e-01+9.213058042982961993e-02j)  (-1.402990347125186554e+00-8.157032084517353843e-01j)  (2.412022846696665557e+00+1.910195842378912712e+00j)  (6.747736105548185481e-02+2.742594450261346406e+00j)  (1.684904798263660552e+01-1.208424659761676168e+01j)  (-4.221447875279398687e+01+1.292653770223306786e+01j)
 (2.517224835257214632e+00+4.735992692348700017e-01j)  (2.276427160195779820e+01-3.557977414459918108e+00j)  (-3.989009316346783240e-01+3.339658923248088329e-01j)  (7.414039374317472619e-01-7.312781039650820825e-01j)  (-2.075159569398780657e-01+8.909317327684385113e-01j)  (-1.972197663684736479e+00-4.287162418215973325e+00j)  (1.298477869135973295e+00+8.447648757800379826e+00j)  (1.388805434742332956e+01-6.282213355269720800e+00j)
 (-1.120330320795531742e+00-5.990191924950690749e-01j)  (2.354994800464976379e+01-2.128811126577097479e+00j)  (-1.287785202890260605e-01-2.475450620670858193e-01j)  (-7.575469693088148215e-01+8.615794590822349885e-01j)  (1.596665832430798515e+00-4.101356339758829850e-01j)  (1.356036074463063068e+00-2.768872953595422182e+00j)  (8.167922542703662803e-01-5.582484579367417155e+00j)  (3.802095003466245959e+00+2.831423503509764128e+00j)
 (-1.545494873660762547e+00-4.984628912275013701e-01j)  (2.907503191391164421e+01-2.269168395611502742e+00j)  (-2.204622556357669835e-02+7.782676688860493130e-02j)  (-4.776477123988347867e-02-2.968289514365094472e-01j)  (2.885591298710279973e-01+2.661179975540343134e-01j)  (-1.415155701035990754e+00+1.708896276638369294e+00j)  (2.782623720707918746e+00-1.149966273416031193e+00j)  (-5.677541110372432698e-01+9.253727885023023125e-01j)
 (2.177035766095242852e+00+1.886214209430755018e+00j)  (2.961146323735480479e+01-3.240828548080406879e+00j)  (-1.652746083580692305e-01+1.251635085871044030e-02j)  (3.415014307559252060e-01-2.734096106284104877e-02j)  (5.152936321239712236e-02+6.593942087932845586e-02j)  (4.682258738890870964e-01+8.920322039590420360e-01j)  (-2.657690400897724015e+00+1.335235531726977509e+00j)  (1.718477705810016243e+00-1.317769253530699292e+00j)
 (3.774286631135641557e+00-2.436654336081786276e+00j)  (3.746356352348079355e+01-9.317481716507383993e+00j)  (-7.169498749057059972e-02-6.293248719861771479e-01j)  (-9.992078448148703496e-01+2.091563358189049426e-01j)  (7.985965722010927026e-01+7.949558476558439279e-01j)  (1.572539222971008455e+00-1.247413946426755293e-01j)  (-1.311182419398549515e+00+2.589831521641157708e-01j)  (1.081930844493362409e+00+3.315295276839038685e-01j)
