# R, E, e1, e2, e3, r1, r2, r3
 (1.108252066763941862e-01-6.137502969883890103e-02j)  (1.720870949528328753e+00-1.639877402270571327e+00j)  (-9.522067821356177131e-01-1.006392612793322594e-01j)  (-3.224680462586858309e-02+3.339776926426312603e-02j)  (1.730205808144355539e-01-1.728689264789909710e-02j)  (-5.482538103204364077e+00-2.525588455767720841e+00j)  (5.132677330996276766e+00+1.052614673187050931e+00j)  (5.327198975010006166e+00+2.922424328935266491e+00j)
 (1.073082149293957434e-02-7.410580608037134476e-02j)  (3.182511607525700281e+00-3.051682385864955993e+00j)  (-6.891973032669123089e-01+3.255504499157242382e+00j)  (2.023791148760684333e+00-1.494806769720028461e+00j)  (-5.047184234793563595e-01-2.697422882410209777e+00j)  (1.027555908834130172e+00+3.065644992349955689e-01j)  (-4.476479925781492675e+00+3.154597143035473117e+00j)  (-3.433243798534138858e+00+2.283350189499910421e+00j)
 (1.169725086252022817e-02-6.529762519018186273e-01j)  (7.708627333596552944e+00-1.889374438166288028e+00j)  (-1.371440470847345328e+00+4.555067409339664253e-01j)  (3.977531894152124270e+00+6.281808429475347344e-01j)  (1.330325758910342326e+00-4.740965843537422231e+00j)  (-2.523261231459634324e+00+4.201824045492283388e-01j)  (-6.426845397337135779e+00-1.015447573262847625e+00j)  (5.718000587657992462e+00-5.952099262600803797e+00j)
 (6.619392703117328303e-01+6.486918162547954392e-01j)  (1.153288591465756241e+01-8.821705591944880576e-01j)  (4.132711497097438236e-01+3.425194794560627171e-02j)  (7.726490124763701894e-01+4.527560482254353036e-01j)  (-4.541331326893659481e-01-3.698293809111426356e+00j)  (7.760309418392033365e+00-1.198338456760230386e+01j)  (-2.255944408072378948e+01+2.206504080645786203e+01j)  (3.982600704684176662e+01-1.653672258735893763e+01j)
 (1.881657264651895201e+00+2.568058076186258143e-01j)  (1.201962411862426627e+01-5.433152849253665151e-01j)  (4.808649148711964805e-01-3.627911340071507951e-01j)  (-3.346889770192451152e+00+2.215270609634399701e+00j)  (8.321183803311090088e+00-3.126601144508005525e+00j)  (-2.768968989434376748e+00-1.168096857511637054e+00j)  (-9.771805830647640079e+00+1.113488863439636312e+01j)  (2.451434812101298988e+01-1.964578476591183431e+01j)
 (-1.433927333246601821e+00+7.739685441386371378e-01j)  (1.272682891079556100e+01-7.958654630411558628e+00j)  (-2.195037212817950945e+00+1.437676416651960665e+00j)  (3.576186853361299267e+00-2.712416998548615732e-01j)  (-1.298044692003720746e+00-3.593283071247437732e+00j)  (-3.600181829111480880e+00-1.398245218880214413e-01j)  (-8.937179487950499546e-01-3.549279822734272116e+00j)  (8.246987673467387481e+00+9.648132367005811005e+00j)
 (1.213765741167230683e+00+2.082228651797872476e-02j)  (1.297083305395877773e+01-9.022656248420156677e-01j)  (3.181639146666964679e-01-1.202322500675754746e+00j)  (-1.530019916555047654e+00+6.276638561769906310e+00j)  (5.048609613350133252e+00-7.609627314673296894e+00j)  (-2.080524329415915918e+00+2.876094818562869193e+00j)  (6.767020388108155871e+00-1.988478658794351617e+01j)  (-1.189164087145969795e+01+2.419412990756179838e+01j)
 (-3.105128386819675512e-01-3.994686649693390268e-01j)  (1.568090549081300367e+01-3.037312604178723507e+00j)  (3.081541255579298144e-01+1.361538184528989226e-01j)  (-1.415540388915770276e+00+2.097064037252980739e+00j)  (2.111505702456124123e+00-3.486138216881516705e+00j)  (-6.885259143041061458e-01-3.066689507200345055e+00j)  (3.255869905559010125e-01+3.836071745139858269e+00j)  (-9.751191473349679839e+00+6.950750481289966753e-01j)
 (-3.120194793057638472e-01+1.019655625922569614e-01j)  (2.091267858029446458e+01-1.577715520542597671e+00j)  (2.543627854934975563e-01-4.094122148088030072e-02j)  (-1.425886014816220682e+00+8.936241448474980809e-01j)  (1.631397479511387250e+00-1.312406802755134994e+00j)  (-1.620288365037093392e+00-4.011726049138479300e-01j)  (-3.963921375531096469e+00+5.933184266145614671e-01j)  (1.882586615445652756e+00+2.184328297672929242e+00j)
 (3.881715761689357613e+00+4.568302860873046711e+00j)  (2.348618896913463061e+01-4.132033748838283671e+00j)  (2.922947985520937819e-01+2.087790184144442118e-01j)  (-7.401880954150519276e-01-7.545889147981411638e-01j)  (8.382025620782347364e-01+1.259462407813162654e+00j)  (5.891846458938861109e-02+2.540610349495355358e+00j)  (-2.244617984811935751e-01-7.803588810919811491e-01j)  (-3.877147492196644674e+00-1.372728578006496628e-02j)
 (1.218945659954768335e+00-8.586171120763211873e-01j)  (2.594148986240166010e+01-1.830146289841307228e+00j)  (-1.251899523058692607e-02+1.333266854261270784e-01j)  (1.178156981072733395e-01-4.895105764960777650e-01j)  (-8.887748453445763752e-02+5.739649705267103608e-01j)  (-9.525232186509734467e-01+7.969295237812787924e-01j)  (5.001322024331403826e-01+1.090830766089858628e+00j)  (-4.035692246391476834e-01+2.319709406726186529e+00j)
 (2.196456314146022493e+00-5.774794944149220122e+00j)  (3.123984189228605146e+01-4.370379357754972993e+00j)  (-2.973452171484810558e-01-3.910398398251175300e-01j)  (-2.319948119560902022e-01+6.107753257184165285e-01j)  (4.158137539631158175e-01+2.607455282185471845e-01j)  (2.286967171235517959e+00-5.001126370395942988e-01j)  (-1.066596345437441196e+00+2.325642185049000332e+00j)  (-1.661205452455759346e+00-2.915626512368944656e+00j)
